Id,Predicted
1,-0.006125512061248877
2,0.003816200333617078
3,-5036.994946468964
4,-215.87086747040092
5,-235.61547236901376
6,-196.07240610492843
7,-1.7537126447020208
8,-151.86411333857953
9,127.57129372960603
10,-190.4333286439204
11,-119.20513195078942
12,-13.72013238950519
13,-1790.48825617121
14,-448.0477485141647
15,-6591.06425295718
16,-0.36838078680030845
17,-636.5852662946635
18,-14.321867089598257
19,-2404.9977581511093
20,-8344.767696262074
21,-4212.610253131285
22,-7253.394335817012
23,6.077924791942874
24,1.01954498976298
25,-0.046111411897319675
26,-60.84883275588025
27,-33.00991525204861
28,-0.8065894531199588
29,-2459.628529402083
30,-13.164486024542693
31,-23956.571058498757
32,-663.2414181895799
33,-511.3933347897232
34,0.05986602699619078
35,1.4658734873775756
36,-75.97768375152219
37,-1064.504031609401
38,-4395.833383217606
39,-780.3588058399017
40,-2049.113388512415
41,-245.96425879065927
42,-6975.15094408576
43,0.7775651971549334
44,-1884.6353203894798
45,-1003.8962358515568
46,-6402.132593369069
47,-737.6654843988831
48,-6800.3630529833545
49,-29.877660151037748
50,-5970.823556330837
51,0.8525939996519307
52,-9.56197229733443
53,-578.128190293681
54,-0.33092511513333617
55,-1.1825576721279754
56,-9187.953381742704
57,-300.7278516849573
58,-199.8695457436519
59,-4.563748791823874
60,-0.8150461843007551
61,-8162.641749222774
62,-951.2333558933481
63,-13.83314614223057
64,-1542.2851409308512
65,228.793808328632
66,-21.474849926695285
67,-17.771690379093506
68,-0.2805270180915556
69,-448.4855059017073
70,-27134.194662530073
71,-7697.577592753382
72,-234.92074262413576
73,-362.35500272121453
74,-712.8314341397663
75,-1.7850038052013775
76,1.5963201383191348
77,0.6146062509403646
78,-77.2616915033874
79,0.25743867862240527
80,-929.3507085864612
81,-1.269251687566446
82,-417.64415773720947
83,-121.39232271928346
84,-205.7294204523353
85,0.17195260227275758
86,-24556.92712230337
87,-3.325255579039579
88,-77.10796608063487
89,-357.9388706366732
90,-588.0710364001902
91,-511.33118430002617
92,-24000.30969122413
93,-351.4911351715022
94,-6185.3331555191835
95,-399.9647011898161
96,1.888820043890008
97,-1013.0910653163118
98,-68.15902681435836
99,-150.6501762522717
100,-38.459459332725295
101,-278.474916981141
102,-522.4151742388938
103,-5.622833642237915
104,0.5817093233719994
105,-126.73121809012545
106,-493.2362987041402
107,-10623.080424154214
108,-0.8176859059064773
109,-2.9281807097119295
110,-2205.3106327464197
111,-431.56090452248924
112,-1.4318412928471485
113,-12.816368358468772
114,-1.6241448871990016
115,29.296950456237987
116,-430.43195826989586
117,-229.27608607351937
118,-253.39979872074264
119,-4393.8196512942395
120,-192.8233000237959
121,-5372.098631847943
122,-19610.71032274616
123,-61.53588503574018
124,-9694.500999250242
125,-626.4528581400925
126,-303.68855782321714
127,-1130.3696049543191
128,-9196.26678468715
129,-2456.1196747116423
130,-3.4273713538452366
131,-13625.964679720804
132,-307.61987111683754
133,-1742.2662202741592
134,121.17951282772425
135,-869.9680019761988
136,-7619.693397963694
137,-4.237967132419975
138,4.439395223971178
139,-8233.394394075383
140,-808.8672731668667
141,-431.74844497803
142,-1211.4975027788296
143,-221.33835421322968
144,-2488.8833044291673
145,32.89380975216999
146,-322.33663393970915
147,-6518.695966758902
148,-1864.8459563399012
149,-7.9832038017136595
150,-19687.972227029157
151,657.2784825498923
152,-48.547458023063506
153,-8.762910796297865
154,-1102.4638359301748
155,-18.98409089004564
156,-82.75792984446343
157,-14910.2270421736
158,-213.14828959499738
159,0.7105928324225004
160,-256.7124646221706
161,-2350.3530607973266
162,-6644.479417605612
163,-146.3228992813826
164,-497.16362484851794
165,-12082.374323309943
166,1.023678860674229
167,-547.0230770990739
168,-518.6597067252811
169,-494.36668843388526
170,-19.21006587483212
171,0.07488747509228527
172,-197.64354468056132
173,-3952.412229776251
174,-315.425087700824
175,-257.188639558145
176,-53.33847457826499
177,-12.553493853048895
178,-4657.977120057002
179,-461.1924099205566
180,-1770.966251896466
181,1.0000387689126293
182,-273.27837760398916
183,-0.9240493161820678
184,-0.13647061771224184
185,-1.0126429828775734
186,-181.44834787361864
187,-0.2643857964953275
188,0.030446856120464116
189,-10.54844260860378
190,-115.90418448237314
191,-7586.1781559767915
192,-0.08940597039448998
193,-1755.3436730725455
194,-236.08671364707095
195,-294.6585751944974
196,-4968.437911254556
197,-52.68345227785792
198,-96.35902052307318
199,-3155.0101180965403
200,-1806.9792267355233
201,-214.5426028291704
202,0.11397986877537924
203,-31707.236989479727
204,-16.96961513295606
205,-8951.162210439763
206,-252.47461111348298
207,1.5279072045396715
208,-0.14000054561865213
209,-1.9259254070725367
210,-1.3670967036134412
211,-3.0150633287522632
212,0.7599066230618051
213,-25044.88212557831
214,-7854.269927802427
215,-0.23450266700314662
216,0.31536353699030184
217,-465.8404646532817
218,-6.677656736259289
219,-136.4484371491129
220,-0.885530520627961
221,11.492021699832776
222,-13743.300862830549
223,-28433.369215038365
224,405.48810750233054
225,-130.38800109510447
226,-10.454370465665463
227,-210.7900841517093
228,-66.81915245976992
229,-7.817237948362321
230,-2187.2434661925486
231,6.7953418322014745
232,-4942.652280576889
233,0.052405693690971804
234,-474.1408471655511
235,-4046.3365415594817
236,-9285.27207195878
237,1.5153187064083617
238,-4786.405695297442
239,-771.0311155968141
240,-1.0892837727453537
241,-0.9675727842908431
242,-3569.769858406578
243,-15878.001640280263
244,-820.7854508522246
245,-6.007582379509987
246,0.08079584089150929
247,-487.02208960748317
248,-228.35661838138952
249,-73.83892397032241
250,-1120.898387530029
251,-451.43553852128053
252,38.92416024694667
253,-4529.540733373919
254,-1665.9260099462283
255,-6.33944104116242
256,-7766.42920392763
257,-818.0090607817805
258,-115.77893697927402
259,-2.397951151314434
260,-29.437338444365274
261,-3721.45208380985
262,-138.5906206281551
263,-56.159426643744254
264,-1.9457958406669418
265,-7931.701075093436
266,-7469.258854243987
267,-9431.224053467628
268,-465.7114903904847
269,1.6304446998414757
270,-8419.708001843843
271,-35.65000165252033
272,-900.7181770104592
273,-14.94472175205818
274,-290.0465319773986
275,9.478609330743822
276,-5100.095597612523
277,3.5832116887987726
278,-61.2625857469558
279,-633.7998520017003
280,-504.0535336730256
281,-274.2941500247907
282,-7037.205819527775
283,-40.67779139664974
284,-6237.475270637553
285,-7822.909787156961
286,-3849.260504754966
287,-441.71399219889537
288,-5.7202940740372865
289,-0.27949547648310785
290,-2.9229534720653825
291,-2.694318527178204
292,-0.3585195231514965
293,-18.42902521981296
294,-18.65356500818527
295,-648.0094764912157
296,-69.09923601620888
297,-122.76936428341895
298,-539.8617572935377
299,-353.0334616220723
300,9.004706235048303
301,-35.58732865420266
302,-24.829461936481767
303,0.718453458349373
304,-13928.80498635392
305,-60.73234559577749
306,-219.15486929568593
307,-6542.77309457314
308,-122.4989128302846
309,0.598714685633715
310,-35.61076478933811
311,0.6763466804207119
312,-7.335035317526891
313,-6315.6285788382975
314,-2.474404870185105
315,-46.45111004476793
316,-172.02905005316833
317,-69.08209077552422
318,-52.70329767940863
319,-361.036030642197
320,-319.33916548258054
321,14.474421459112408
322,-191.08170745501386
323,-2084.3155938785508
324,-2778.169670023802
325,-930.7188163724145
326,1.0384902883377438
327,-264.1798186866304
328,-1784.462162834706
329,-500.43228223027154
330,-19546.607739162297
331,-11351.017336102585
332,-229.12163219963705
333,-60.88333577430385
334,-455.40047782691397
335,-1.842888286074252
336,-6451.756915924707
337,-281.4648656640763
338,-4.2481469606318285
339,-10016.511020338045
340,-132.76233167111607
341,-6448.383862074642
342,-842.533049943978
343,-335.5991532107405
344,-646.2072890987674
345,0.6309410361142519
346,-6405.248525984752
347,-890.4856392740472
348,4.638912188852021
349,-6093.872042631884
350,-44.79697153279059
351,-96.263383791673
352,-5.658525486854468
353,-40.5236259053048
354,-33.07945991468873
355,-698.0039587031478
356,-2841.943459610043
357,-378.6868395346611
358,-152.49055660255354
359,-6.8201749823240885
360,-0.031799653906577505
361,-1035.0994344435203
362,-223.74541992497151
363,-1.1097361651270414
364,-51.02813537829684
365,-1442.2718408601233
366,-9233.432827630868
367,-141.6386669153109
368,-2995.246640364758
369,-590.6424379191814
370,-565.3579485241625
371,-323.91116096515725
372,-232.59169395245686
373,0.8901729965008528
374,-6949.739633848777
375,-403.26537554143266
376,0.9927648691270047
377,-413.2966870957878
378,-3693.304356827358
379,-5224.862777349649
380,-0.8122670155689699
381,0.281851420539732
382,0.5139460331273595
383,-1288.296365659853
384,-407.69237428548126
385,-222.59320274671495
386,-6846.119357508309
387,-3660.9420032785097
388,-0.31203925505709323
389,-1.1169070918781059
390,9.50224731431813
391,-369.1419352373349
392,-4095.3180034914267
393,0.1368973504390969
394,-13764.28865023856
395,-6989.805472648782
396,0.39416681435394163
397,-308.07892760910335
398,-7.325602393626588
399,-3182.877297857143
400,-6.743079794123257
401,-424.98352209801726
402,-0.6134501167752914
403,1.4938925379282697
404,-24.160741731620003
405,-7.718696446363225
406,-587.5854085190705
407,-30.906594249476985
408,-173.98197462228245
409,-1.1153350218131812
410,-163.1103812978515
411,-1055.2390813921209
412,-135.07690889923757
413,3.388907965343654
414,-6812.384113093817
415,-121.41027598882934
416,-0.46157131162700404
417,-343.4238096876367
418,-233.28315167441758
419,-34.289528936396
420,-804.6801625747725
421,-241.54942989882477
422,-676.0122711325739
423,-5233.250755547153
424,-8.984533351613178
425,-117.48379165531946
426,-1.2231006813952123
427,3.751475446854707
428,-79.50494081188833
429,-1356.421423956914
430,15.193990015770503
431,-88.80762737297256
432,-193.2827469933609
433,-7.646192039989731
434,-474.668018000886
435,-2786.0646781826504
436,-7368.905752755417
437,-18.44218491635068
438,-6.857657187619245
439,-17420.932528632813
440,-539.15071629485
441,1.2497975202346028
442,0.6743075402872727
443,-369.524401904373
444,-163.44484230847127
445,-6611.778500673789
446,-256.79200738196704
447,-576.9375690088854
448,-68.73679274657609
449,-180.87931364095863
450,-11.427519776580066
451,-1819.3470658972592
452,-133.3520911802007
453,-1168.0821238842009
454,-147.50971254099647
455,-442.2914781391211
456,-1905.5499561913505
457,-58.794392049299624
458,-320.38434062070576
459,-0.4606924393809034
460,-3034.5693112956183
461,-33.03499726274691
462,-14.428897393245578
463,-4529.506760460534
464,-12315.405132976404
